Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:27:09.932000,ALO,0 days 00:01:58.522000,12.0,2.0,HARD,1.0,12,False,118.52199999999999,106.84633333333333,98.65100000000001,19.87099999999998,,27.3,43.4,41.0,1.2
0 days 01:27:12.989000,TSU,0 days 00:01:39.473000,12.0,2.0,MEDIUM,3.0,12,False,99.473,105.19666666666666,111.57300000000001,-12.100000000000009,0.7360000000000042,27.3,43.4,41.0,1.2
0 days 01:27:13.689000,LAW,0 days 00:01:39.212000,12.0,2.0,MEDIUM,2.0,12,True,99.212,106.73700000000001,99.87100000000001,-0.659000000000006,-19.355999999999995,27.3,43.4,41.0,1.2
0 days 01:27:16.726000,HUL,0 days 00:01:40.196000,12.0,2.0,MEDIUM,4.0,12,False,100.196,99.58966666666667,108.186,-7.990000000000009,0.3470000000000084,27.3,43.4,41.0,1.2
0 days 01:27:22.379000,ZHO,0 days 00:01:39.205000,12.0,3.0,SOFT,2.0,12,True,99.205,106.81266666666666,99.106,0.09900000000000375,-19.015,27.3,43.4,41.0,1.2
0 days 01:27:45.272000,SAR,0 days 00:01:40.716000,12.0,3.0,MEDIUM,7.0,12,False,100.71600000000001,100.79933333333334,101.063,-0.3469999999999942,-0.3469999999999942,27.3,43.4,41.0,1.2
0 days 01:28:12.841000,VER,0 days 00:01:38.689000,13.0,1.0,MEDIUM,13.0,1,False,98.689,98.61966666666667,98.241,0.4479999999999933,0.03799999999998249,27.4,43.1,41.0,1.6
0 days 01:28:18.244000,NOR,0 days 00:01:39.156000,13.0,1.0,MEDIUM,13.0,1,False,99.156,99.146,98.578,0.578000000000003,-0.05699999999998795,27.4,43.1,41.0,1.6
0 days 01:28:24.438000,LEC,0 days 00:01:39.375000,13.0,1.0,MEDIUM,13.0,1,False,99.375,99.526,99.083,0.2920000000000016,-0.26599999999999113,27.4,43.1,41.0,1.6
0 days 01:28:25.010000,PIA,0 days 00:01:41.400000,13.0,1.0,MEDIUM,13.0,1,False,101.4,100.14933333333333,99.15,2.25,1.6850000000000023,27.4,43.1,41.0,1.6
0 days 01:28:25.909000,SAI,0 days 00:01:39.579000,13.0,1.0,MEDIUM,13.0,1,False,99.57900000000001,99.62333333333333,99.168,0.41100000000000136,-0.03499999999999659,27.4,43.1,41.0,1.6
0 days 01:28:28.305000,HAM,0 days 00:01:39.532000,13.0,1.0,MEDIUM,13.0,1,False,99.532,99.437,99.706,-0.1740000000000066,0.4030000000000058,27.4,43.1,41.0,1.6
0 days 01:28:29.940000,RUS,0 days 00:01:39.213000,13.0,1.0,MEDIUM,13.0,1,True,99.213,99.48700000000001,99.767,-0.554000000000002,-0.022999999999996135,27.4,43.1,41.0,1.6
0 days 01:28:37.148000,STR,0 days 00:01:40.757000,13.0,1.0,SOFT,13.0,16,False,100.757,100.41933333333334,100.376,0.3810000000000002,0.4070000000000107,27.4,43.1,41.0,1.6
0 days 01:28:41.230000,GAS,0 days 00:01:43.153000,13.0,1.0,MEDIUM,13.0,16,False,103.15299999999999,101.257,99.96000000000001,3.1929999999999836,2.8179999999999836,27.4,43.1,41.0,1.6
0 days 01:28:48.503000,OCO,0 days 00:01:47.894000,13.0,2.0,HARD,12.0,16,False,107.894,102.757,100.497,7.397000000000006,7.342000000000013,27.4,43.1,41.0,1.6
