Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 02:11:02.154000,LAW,0 days 00:01:29.587000,48.0,4.0,HARD,25.0,1,False,89.587,90.01700000000001,89.143,0.4440000000000026,-1.8289999999999935,26.0,29.5,59.0,2.1
0 days 02:11:05.518000,GAS,0 days 00:01:29.493000,49.0,2.0,HARD,35.0,1,False,89.493,89.48333333333333,89.56700000000001,-0.07400000000001228,0.0589999999999975,26.0,29.5,59.0,2.1
0 days 02:11:08.235000,HUL,0 days 00:01:29.359000,49.0,2.0,HARD,36.0,1,False,89.35900000000001,89.421,89.806,-0.4469999999999885,-0.21399999999999864,26.0,29.5,59.0,2.1
0 days 02:11:25.951000,ALB,0 days 00:01:29.944000,49.0,2.0,HARD,37.0,1,False,89.944,89.82433333333334,89.711,0.2330000000000041,-0.11399999999999011,26.0,29.5,59.0,2.1
0 days 02:11:28.301000,ALO,0 days 00:01:28.372000,49.0,3.0,HARD,13.0,1,False,88.372,88.2,88.379,-0.007000000000005002,0.375,26.0,29.6,59.0,2.1
0 days 02:11:33.297000,PIA,0 days 00:01:27.928000,49.0,3.0,HARD,17.0,1,True,87.928,88.66866666666665,88.238,-0.3100000000000023,-0.4789999999999992,26.0,29.6,59.0,2.1
0 days 02:11:36.188000,TSU,0 days 00:01:29.671000,49.0,2.0,HARD,27.0,1,False,89.67099999999999,89.87166666666666,89.703,-0.03200000000001069,-0.7680000000000007,26.0,29.6,59.0,2.1
0 days 02:11:37.341000,NOR,0 days 00:01:28.128000,50.0,2.0,HARD,24.0,1,False,88.128,88.23466666666667,88.362,-0.23399999999999466,-0.242999999999995,26.0,29.6,59.0,2.1
0 days 02:11:38.688000,STR,0 days 00:01:30.413000,49.0,3.0,HARD,17.0,1,False,90.413,89.346,88.798,1.6149999999999949,1.5819999999999936,26.0,29.6,59.0,2.1
0 days 02:11:42.560000,SAI,0 days 00:01:27.885000,50.0,2.0,HARD,25.0,1,False,87.885,87.96666666666665,88.184,-0.2989999999999924,0.014000000000010004,26.0,29.6,59.0,2.1
0 days 02:11:49.888000,DOO,0 days 00:01:29.617000,49.0,2.0,HARD,27.0,1,False,89.617,89.608,90.173,-0.5559999999999974,0.1629999999999967,26.0,29.6,59.0,2.1
0 days 02:11:50.694000,ZHO,0 days 00:01:29.096000,49.0,3.0,HARD,10.0,1,False,89.096,88.79899999999999,88.678,0.41800000000000637,0.47700000000000387,26.0,29.6,59.0,2.1
0 days 02:12:05.068000,LEC,0 days 00:01:28.213000,50.0,2.0,HARD,30.0,1,False,88.213,88.24799999999999,88.912,-0.6990000000000123,-0.14700000000000557,26.0,29.6,59.0,2.1
0 days 02:12:10.894000,RUS,0 days 00:01:28.623000,50.0,2.0,HARD,24.0,1,False,88.623,88.516,88.981,-0.3579999999999899,0.20300000000000296,26.0,29.6,59.0,2.1
0 days 02:12:15.536000,MAG,0 days 00:01:30.332000,49.0,4.0,SOFT,19.0,1,False,90.332,90.40066666666667,89.382,0.9499999999999886,0.30299999999999727,26.0,29.6,59.0,2.1
0 days 02:12:17.067000,HAM,0 days 00:01:27.735000,50.0,2.0,MEDIUM,17.0,1,False,87.735,87.65066666666667,88.001,-0.26600000000000534,0.24500000000000455,26.0,29.6,59.0,2.1
0 days 02:12:26.446000,VER,0 days 00:01:27.961000,50.0,2.0,HARD,21.0,1,False,87.961,87.927,88.40899999999999,-0.4479999999999933,0.034000000000006025,26.0,29.6,59.0,2.1
