Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:35:13.665000,TSU,0 days 00:01:19.335000,25.0,1.0,MEDIUM,25.0,1,False,79.33500000000001,79.296,78.73,0.605000000000004,0.021000000000015007,25.3,38.6,42.0,1.2
0 days 01:35:17.049000,NOR,0 days 00:01:18.780000,25.0,1.0,MEDIUM,25.0,1,False,78.78,78.706,79.045,-0.26500000000000057,0.09900000000000375,25.3,38.6,42.0,1.2
0 days 01:35:22.516000,PIA,0 days 00:01:19.382000,25.0,1.0,HARD,25.0,1,False,79.382,79.42033333333335,79.247,0.13500000000000512,0.022999999999996135,25.3,38.6,42.0,1.2
0 days 01:35:26.720000,DEV,0 days 00:01:20.132000,25.0,1.0,MEDIUM,25.0,1,False,80.132,80.00966666666666,79.224,0.9080000000000013,-0.0660000000000025,25.3,38.6,42.0,1.2
0 days 01:35:27.337000,BOT,0 days 00:01:20.203000,25.0,1.0,HARD,25.0,1,False,80.203,79.66933333333334,79.16499999999999,1.038000000000011,0.13500000000000512,25.3,38.6,42.0,1.2
0 days 01:35:29.831000,MAG,0 days 00:01:18.694000,25.0,1.0,HARD,25.0,1,False,78.694,78.70566666666667,79.352,-0.6580000000000013,0.19700000000000273,25.3,38.6,42.0,1.2
0 days 01:35:30.390000,STR,0 days 00:01:19.058000,25.0,1.0,HARD,26.0,1,False,79.05799999999999,78.80799999999999,79.785,-0.7270000000000039,0.6189999999999998,25.3,38.6,42.0,1.2
0 days 01:35:30.754000,PER,0 days 00:01:18.541000,25.0,2.0,HARD,24.0,1,False,78.541,78.58966666666667,76.458,2.0829999999999984,-0.08299999999999841,25.3,38.6,42.0,1.2
0 days 01:35:33.736000,HUL,0 days 00:01:18.230000,25.0,2.0,HARD,24.0,1,False,78.23,78.20066666666666,76.991,1.2390000000000043,-0.13299999999999557,25.3,38.6,42.0,1.2
0 days 01:35:37.409000,ZHO,0 days 00:01:17.771000,25.0,2.0,HARD,24.0,1,False,77.771,77.56200000000001,77.205,0.5660000000000025,0.3059999999999974,25.3,38.6,42.0,1.2
