race,driver,tire_age,tire_compound,lap_number,race_progress,position,track_temp,air_temp,degradation_rate,lap_time,should_pit
2024_Britain,MAG,24,MEDIUM,24,0.46153846153846156,6,25.4,15.9,-2.045399999999998,93.625,1
2024_Britain,MAG,25,MEDIUM,25,0.4807692307692308,5,25.4,15.9,-0.3111999999999995,95.15,1
2024_Britain,MAG,26,MEDIUM,26,0.5,11,25.4,15.9,0.3332000000000022,105.466,1
2024_Britain,MAG,1,SOFT,38,0.7307692307692307,4,25.4,15.9,2.539999999999998,123.931,0
2024_Britain,MAG,2,SOFT,39,0.75,4,25.4,15.9,6.1305999999999985,93.212,0
2024_Britain,MAG,3,SOFT,40,0.7692307692307693,6,25.4,15.9,-0.08259999999999934,92.071,0
2024_Britain,MAG,5,SOFT,42,0.8076923076923077,8,25.4,15.9,-0.6158000000000016,90.093,0
2024_Britain,MAG,6,SOFT,43,0.8269230769230769,11,25.4,15.9,-3.074599999999998,90.454,0
2024_Britain,MAG,7,SOFT,44,0.8461538461538461,14,25.4,15.9,-6.695400000000001,91.342,0
2024_Britain,MAG,8,SOFT,45,0.8653846153846154,14,25.4,15.9,-0.3740000000000009,91.722,0
2024_Britain,MAG,9,SOFT,46,0.8846153846153846,12,25.4,15.9,-0.06980000000000075,91.131,0
2024_Britain,MAG,10,SOFT,47,0.9038461538461539,12,25.4,15.9,0.20759999999999934,91.036,0
2024_Britain,MAG,11,SOFT,48,0.9230769230769231,10,25.4,15.9,0.11640000000000157,90.953,0
2024_Britain,OCO,7,SOFT,7,0.1346153846153846,17,25.4,15.9,-0.0460000000000008,95.183,0
2024_Britain,OCO,8,SOFT,8,0.15384615384615385,14,25.4,15.9,0.34080000000000155,93.79,0
2024_Britain,OCO,9,SOFT,9,0.17307692307692307,15,25.4,15.9,0.09480000000000074,93.898,0
2024_Britain,OCO,10,SOFT,10,0.19230769230769232,11,25.4,15.9,0.13760000000000047,93.843,0
2024_Britain,OCO,13,SOFT,13,0.25,16,25.4,15.9,0.04540000000000077,94.491,0
2024_Britain,OCO,14,SOFT,14,0.2692307692307692,13,25.4,15.9,-0.13840000000000147,95.293,0
2024_Britain,OCO,15,SOFT,15,0.28846153846153844,14,25.4,15.9,0.30060000000000003,94.884,1
2024_Britain,OCO,16,SOFT,16,0.3076923076923077,14,25.4,15.9,0.19720000000000085,96.522,1
2024_Britain,OCO,17,SOFT,17,0.3269230769230769,15,25.4,15.9,0.5358000000000004,98.735,1
2024_Britain,OCO,18,SOFT,18,0.34615384615384615,12,25.4,15.9,0.8488,98.497,1
2024_Britain,OCO,19,SOFT,19,0.36538461538461536,3,25.4,15.9,0.6407999999999987,101.731,1
2024_Britain,OCO,1,MEDIUM,22,0.4230769230769231,14,25.4,15.9,1.3693999999999988,115.208,1
2024_Britain,OCO,2,MEDIUM,23,0.4423076923076923,13,25.4,15.9,3.7371999999999987,95.488,1
2024_Britain,OCO,3,MEDIUM,24,0.46153846153846156,11,25.4,15.9,-0.6494,98.005,1
2024_Britain,OCO,1,MEDIUM,39,0.75,12,25.4,15.9,-0.09840000000000089,120.13,0
2024_Britain,OCO,2,MEDIUM,40,0.7692307692307693,9,25.4,15.9,3.6798,92.838,0
2024_Britain,OCO,3,MEDIUM,41,0.7884615384615384,10,25.4,15.9,-4.474000000000001,91.114,0
2024_Britain,OCO,4,MEDIUM,42,0.8076923076923077,16,25.4,15.9,-0.874799999999999,91.187,0
2024_Britain,OCO,5,MEDIUM,43,0.8269230769230769,13,25.4,15.9,-1.3635999999999995,91.084,0
2024_Britain,OCO,6,MEDIUM,44,0.8461538461538461,12,25.4,15.9,-5.809199999999999,90.928,0
2024_Britain,SAR,7,MEDIUM,7,0.1346153846153846,12,25.4,15.9,-0.10620000000000118,93.002,0
2024_Britain,SAR,9,MEDIUM,9,0.17307692307692307,13,25.4,15.9,-0.06340000000000146,93.019,0
2024_Britain,SAR,11,MEDIUM,11,0.21153846153846154,12,25.4,15.9,-0.018199999999998794,92.897,0
2024_Britain,SAR,12,MEDIUM,12,0.23076923076923078,12,25.4,15.9,-0.04839999999999804,92.748,0
2024_Britain,SAR,14,MEDIUM,14,0.2692307692307692,10,25.4,15.9,-0.03119999999999834,92.607,0
2024_Britain,SAR,16,MEDIUM,16,0.3076923076923077,12,25.4,15.9,-0.07899999999999921,93.701,0
2024_Britain,SAR,17,MEDIUM,17,0.3269230769230769,8,25.4,15.9,0.13639999999999758,95.258,0
2024_Britain,SAR,18,MEDIUM,18,0.34615384615384615,2,25.4,15.9,0.472199999999998,94.9,0
2024_Britain,SAR,20,MEDIUM,20,0.38461538461538464,2,25.4,15.9,0.4304000000000002,96.116,0
2024_Britain,SAR,21,MEDIUM,21,0.40384615384615385,10,25.4,15.9,0.7018000000000001,93.632,0
2024_Britain,SAR,23,MEDIUM,23,0.4423076923076923,12,25.4,15.9,-0.01379999999999768,94.494,1
2024_Britain,SAR,24,MEDIUM,24,0.46153846153846156,7,25.4,15.9,-0.15279999999999916,94.037,1
2024_Britain,SAR,25,MEDIUM,25,0.4807692307692308,11,25.4,15.9,-0.17259999999999992,96.166,1
2024_Britain,SAR,26,MEDIUM,26,0.5,10,25.4,15.9,0.009999999999999431,104.642,1
2024_Britain,SAR,27,MEDIUM,27,0.5192307692307693,7,25.4,15.9,2.201999999999998,112.246,1
2024_Britain,SAR,1,SOFT,39,0.75,7,25.4,15.9,3.550399999999999,116.256,0
2024_Britain,SAR,3,SOFT,41,0.7884615384615384,8,25.4,15.9,4.443799999999999,90.875,0
2024_Britain,SAR,4,SOFT,42,0.8076923076923077,6,25.4,15.9,-1.0581999999999994,89.972,0
2024_Britain,SAR,6,SOFT,44,0.8461538461538461,8,25.4,15.9,-2.934,90.003,0
2024_Britain,SAR,9,SOFT,47,0.9038461538461539,13,25.4,15.9,-4.448599999999999,91.25,0
2024_Britain,SAR,10,SOFT,48,0.9230769230769231,12,25.4,15.9,-5.0012,91.201,0
2024_Britain,SAR,11,SOFT,49,0.9423076923076923,12,25.4,15.9,0.06519999999999868,91.175,0
2024_Britain,SAI,7,MEDIUM,7,0.1346153846153846,7,25.4,15.9,-0.0917999999999978,92.702,0
2024_Britain,SAI,8,MEDIUM,8,0.15384615384615385,5,25.4,15.9,0.11999999999999886,92.372,0
2024_Britain,SAI,9,MEDIUM,9,0.17307692307692307,7,25.4,15.9,0.06539999999999964,92.484,0
2024_Britain,SAI,11,MEDIUM,11,0.21153846153846154,5,25.4,15.9,0.10900000000000035,92.123,0
2024_Britain,SAI,12,MEDIUM,12,0.23076923076923078,5,25.4,15.9,0.04459999999999979,92.358,0
2024_Britain,SAI,13,MEDIUM,13,0.25,7,25.4,15.9,-0.06879999999999882,92.251,0
2024_Britain,SAI,15,MEDIUM,15,0.28846153846153844,4,25.4,15.9,-0.02419999999999902,91.916,0
2024_Britain,SAI,16,MEDIUM,16,0.3076923076923077,4,25.4,15.9,-0.11359999999999956,92.455,0
2024_Britain,SAI,17,MEDIUM,17,0.3269230769230769,2,25.4,15.9,0.06639999999999872,94.228,0
2024_Britain,SAI,19,MEDIUM,19,0.36538461538461536,1,25.4,15.9,0.37399999999999806,100.51,0
2024_Britain,SAI,20,MEDIUM,20,0.38461538461538464,5,25.4,15.9,1.6518000000000002,96.538,0
2024_Britain,SAI,21,MEDIUM,21,0.40384615384615385,9,25.4,15.9,0.9244,93.507,1
2024_Britain,SAI,22,MEDIUM,22,0.4230769230769231,6,25.4,15.9,0.21040000000000134,92.157,1
2024_Britain,SAI,23,MEDIUM,23,0.4423076923076923,5,25.4,15.9,-0.41419999999999957,92.297,1
2024_Britain,SAI,24,MEDIUM,24,0.46153846153846156,3,25.4,15.9,-1.6426000000000016,92.734,1
2024_Britain,SAI,25,MEDIUM,25,0.4807692307692308,4,25.4,15.9,-0.7608000000000004,95.143,1
2024_Britain,SAI,1,HARD,40,0.7692307692307693,16,25.4,15.9,0.32719999999999916,116.753,0
2024_Britain,SAI,2,HARD,41,0.7884615384615384,5,25.4,15.9,4.919200000000001,90.475,0
2024_Britain,SAI,3,HARD,42,0.8076923076923077,5,25.4,15.9,-0.36440000000000056,89.872,0
2024_Britain,SAI,4,HARD,43,0.8269230769230769,7,25.4,15.9,-0.5723999999999989,89.872,0
2024_Britain,SAI,5,HARD,44,0.8461538461538461,4,25.4,15.9,-1.0542000000000002,89.739,1
2024_Britain,SAI,6,HARD,45,0.8653846153846154,3,25.4,15.9,-5.402799999999999,89.589,1
2024_Britain,SAI,7,HARD,46,0.8846153846153846,2,25.4,15.9,-0.17719999999999914,89.588,1
2024_Britain,SAI,10,HARD,49,0.9423076923076923,2,25.4,15.9,-0.056800000000001204,89.439,1
2024_Britain,RIC,10,MEDIUM,10,0.19230769230769232,7,25.4,15.9,-0.12280000000000087,92.721,0
2024_Britain,RIC,11,MEDIUM,11,0.21153846153846154,10,25.4,15.9,-0.1063999999999993,92.804,0
2024_Britain,RIC,12,MEDIUM,12,0.23076923076923078,14,25.4,15.9,-0.09180000000000063,92.797,0
2024_Britain,RIC,13,MEDIUM,13,0.25,12,25.4,15.9,-0.17379999999999995,92.88,0
2024_Britain,RIC,16,MEDIUM,16,0.3076923076923077,13,25.4,15.9,-0.043000000000000684,94.437,0
2024_Britain,RIC,17,MEDIUM,17,0.3269230769230769,14,25.4,15.9,0.3431999999999988,95.885,0
2024_Britain,RIC,19,MEDIUM,19,0.36538461538461536,11,25.4,15.9,0.6162000000000006,104.922,0
2024_Britain,RIC,20,MEDIUM,20,0.38461538461538464,8,25.4,15.9,2.425,97.33,1
2024_Britain,RIC,22,MEDIUM,22,0.4230769230769231,11,25.4,15.9,0.8900000000000006,93.015,1
2024_Britain,RIC,23,MEDIUM,23,0.4423076923076923,11,25.4,15.9,-0.28439999999999943,94.224,1
2024_Britain,RIC,24,MEDIUM,24,0.46153846153846156,9,25.4,15.9,-0.3322000000000003,96.483,1
2024_Britain,RIC,25,MEDIUM,25,0.4807692307692308,12,25.4,15.9,-1.6877999999999986,98.725,1
2024_Britain,RIC,1,SOFT,38,0.7307692307692307,3,25.4,15.9,0.2789999999999992,123.328,0
2024_Britain,RIC,3,SOFT,40,0.7692307692307693,8,25.4,15.9,6.062600000000001,92.428,0
2024_Britain,RIC,5,SOFT,42,0.8076923076923077,14,25.4,15.9,-0.3592000000000013,90.765,0
2024_Britain,RIC,6,SOFT,43,0.8269230769230769,14,25.4,15.9,-1.1436000000000006,91.198,0
2024_Britain,RIC,7,SOFT,44,0.8461538461538461,13,25.4,15.9,-1.5054000000000003,91.08,0
2024_Britain,RIC,9,SOFT,46,0.8846153846153846,10,25.4,15.9,-6.449600000000001,90.849,0
2024_Britain,RIC,10,SOFT,47,0.9038461538461539,9,25.4,15.9,-0.3157999999999987,90.735,0
2024_Britain,RIC,11,SOFT,48,0.9230769230769231,11,25.4,15.9,-0.006000000000000227,91.109,0
2024_Britain,ALO,9,MEDIUM,9,0.17307692307692307,9,25.4,15.9,-0.09099999999999966,92.579,0
2024_Britain,ALO,10,MEDIUM,10,0.19230769230769232,8,25.4,15.9,-0.007600000000002183,92.741,0
2024_Britain,ALO,11,MEDIUM,11,0.21153846153846154,8,25.4,15.9,0.013599999999999567,92.548,0
2024_Britain,ALO,12,MEDIUM,12,0.23076923076923078,8,25.4,15.9,-0.032800000000000294,92.427,0
2024_Britain,ALO,13,MEDIUM,13,0.25,8,25.4,15.9,-0.01379999999999768,92.517,0
2024_Britain,ALO,14,MEDIUM,14,0.2692307692307692,5,25.4,15.9,-0.012399999999999523,92.383,0
2024_Britain,ALO,16,MEDIUM,16,0.3076923076923077,6,25.4,15.9,-0.07160000000000082,92.59,0
2024_Britain,ALO,17,MEDIUM,17,0.3269230769230769,7,25.4,15.9,0.008400000000000319,95.014,0
2024_Britain,ALO,18,MEDIUM,18,0.34615384615384615,8,25.4,15.9,0.5173999999999979,95.88,0
2024_Britain,ALO,19,MEDIUM,19,0.36538461538461536,15,25.4,15.9,0.6725999999999999,107.27,0
2024_Britain,ALO,20,MEDIUM,20,0.38461538461538464,3,25.4,15.9,2.9774000000000003,96.48,0
2024_Britain,ALO,21,MEDIUM,21,0.40384615384615385,5,25.4,15.9,0.7780000000000001,92.999,1
2024_Britain,ALO,22,MEDIUM,22,0.4230769230769231,9,25.4,15.9,-0.40300000000000014,92.673,1
2024_Britain,ALO,23,MEDIUM,23,0.4423076923076923,6,25.4,15.9,-0.6413999999999987,92.593,1
2024_Britain,ALO,25,MEDIUM,25,0.4807692307692308,8,25.4,15.9,-2.9353999999999987,95.687,1
2024_Britain,ALO,27,MEDIUM,27,0.5192307692307693,5,25.4,15.9,-0.15860000000000127,108.513,1
2024_Britain,ALO,2,MEDIUM,40,0.7692307692307693,5,25.4,15.9,3.102800000000002,91.146,0
2024_Britain,ALO,3,MEDIUM,41,0.7884615384615384,6,25.4,15.9,-0.3054000000000002,90.594,0
2024_Britain,ALO,4,MEDIUM,42,0.8076923076923077,10,25.4,15.9,-0.3998000000000019,90.167,0
2024_Britain,ALO,5,MEDIUM,43,0.8269230769230769,8,25.4,15.9,-1.1039999999999992,90.098,0
2024_Britain,ALO,6,MEDIUM,44,0.8461538461538461,6,25.4,15.9,-3.683000000000001,89.93,0
2024_Britain,ALO,7,MEDIUM,45,0.8653846153846154,5,25.4,15.9,-0.2431999999999988,89.871,0
2024_Britain,ALO,8,MEDIUM,46,0.8846153846153846,4,25.4,15.9,-0.14459999999999978,89.753,0
2024_Britain,ALO,9,MEDIUM,47,0.9038461538461539,3,25.4,15.9,-0.08280000000000029,89.71,0
2024_Britain,ALO,10,MEDIUM,48,0.9230769230769231,5,25.4,15.9,-0.07760000000000104,90.114,0
2024_Britain,PIA,7,MEDIUM,7,0.1346153846153846,3,25.4,15.9,-0.05980000000000132,91.925,0
2024_Britain,PIA,8,MEDIUM,8,0.15384615384615385,3,25.4,15.9,-0.00040000000000190995,91.994,0
2024_Britain,PIA,9,MEDIUM,9,0.17307692307692307,5,25.4,15.9,0.015000000000000568,92.0,0
2024_Britain,PIA,10,MEDIUM,10,0.19230769230769232,3,25.4,15.9,0.033600000000001275,91.811,0
2024_Britain,PIA,11,MEDIUM,11,0.21153846153846154,4,25.4,15.9,-0.050199999999998114,91.855,0
2024_Britain,PIA,13,MEDIUM,13,0.25,5,25.4,15.9,-0.013999999999998635,91.896,0
2024_Britain,PIA,14,MEDIUM,14,0.2692307692307692,3,25.4,15.9,-0.019599999999999795,91.697,0
2024_Britain,PIA,16,MEDIUM,16,0.3076923076923077,3,25.4,15.9,-0.06059999999999945,92.118,0
2024_Britain,PIA,19,MEDIUM,19,0.36538461538461536,2,25.4,15.9,0.06139999999999759,100.728,0
2024_Britain,PIA,20,MEDIUM,20,0.38461538461538464,9,25.4,15.9,1.7745999999999982,97.348,0
2024_Britain,PIA,21,MEDIUM,21,0.40384615384615385,2,25.4,15.9,1.0903999999999996,91.819,0
2024_Britain,PIA,22,MEDIUM,22,0.4230769230769231,3,25.4,15.9,0.024399999999999977,91.169,0
2024_Britain,PIA,23,MEDIUM,23,0.4423076923076923,1,25.4,15.9,-0.1897999999999996,90.976,1
2024_Britain,PIA,25,MEDIUM,25,0.4807692307692308,1,25.4,15.9,-1.950399999999999,94.271,1
2024_Britain,PIA,26,MEDIUM,26,0.5,2,25.4,15.9,-0.6153999999999996,100.622,1
2024_Britain,PIA,27,MEDIUM,27,0.5192307692307693,6,25.4,15.9,1.7605999999999995,109.747,1
2024_Britain,PIA,28,MEDIUM,28,0.5384615384615384,1,25.4,15.9,3.7156000000000007,112.976,1
2024_Britain,PIA,1,MEDIUM,39,0.75,6,25.4,15.9,4.4,114.658,0
2024_Britain,PIA,2,MEDIUM,40,0.7692307692307693,1,25.4,15.9,4.0774,89.913,0
2024_Britain,PIA,3,MEDIUM,41,0.7884615384615384,1,25.4,15.9,-2.141800000000001,89.574,0
2024_Britain,PIA,4,MEDIUM,42,0.8076923076923077,2,25.4,15.9,-4.0346,89.581,0
2024_Britain,PIA,5,MEDIUM,43,0.8269230769230769,3,25.4,15.9,-4.678999999999999,89.286,0
2024_Britain,PIA,6,MEDIUM,44,0.8461538461538461,1,25.4,15.9,-5.0744,89.221,0
2024_Britain,PIA,7,MEDIUM,45,0.8653846153846154,1,25.4,15.9,-0.1383999999999986,89.222,0
2024_Britain,PIA,8,MEDIUM,46,0.8846153846153846,1,25.4,15.9,-0.07040000000000077,89.233,0
2024_Britain,PIA,9,MEDIUM,47,0.9038461538461539,1,25.4,15.9,-0.0695999999999998,89.049,0
2024_Britain,PIA,10,MEDIUM,48,0.9230769230769231,2,25.4,15.9,-0.04739999999999896,89.124,0
2024_Britain,HUL,8,MEDIUM,8,0.15384615384615385,9,25.4,15.9,-0.022199999999998,92.802,0
2024_Britain,HUL,11,MEDIUM,11,0.21153846153846154,7,25.4,15.9,0.039400000000000546,92.428,0
2024_Britain,HUL,12,MEDIUM,12,0.23076923076923078,7,25.4,15.9,-0.027000000000001023,92.401,0
2024_Britain,HUL,15,MEDIUM,15,0.28846153846153844,10,25.4,15.9,-0.05920000000000129,92.672,0
2024_Britain,HUL,16,MEDIUM,16,0.3076923076923077,9,25.4,15.9,-0.01220000000000141,93.194,0
2024_Britain,HUL,17,MEDIUM,17,0.3269230769230769,11,25.4,15.9,0.07839999999999918,95.447,0
2024_Britain,HUL,18,MEDIUM,18,0.34615384615384615,7,25.4,15.9,0.6038000000000011,95.834,0
2024_Britain,HUL,19,MEDIUM,19,0.36538461538461536,12,25.4,15.9,0.6866000000000014,105.752,0
2024_Britain,HUL,20,MEDIUM,20,0.38461538461538464,10,25.4,15.9,2.6159999999999997,97.529,1
2024_Britain,HUL,22,MEDIUM,22,0.4230769230769231,7,25.4,15.9,0.8669999999999988,92.233,1
2024_Britain,HUL,24,MEDIUM,24,0.46153846153846156,5,25.4,15.9,-0.6427999999999997,93.352,1
2024_Britain,HUL,25,MEDIUM,25,0.4807692307692308,9,25.4,15.9,-0.49639999999999984,95.918,1
2024_Britain,HUL,26,MEDIUM,26,0.5,7,25.4,15.9,-1.9667999999999979,101.853,1
2024_Britain,HUL,4,SOFT,40,0.7692307692307693,14,25.4,15.9,0.8647999999999996,115.659,0
2024_Britain,HUL,5,SOFT,41,0.7884615384615384,9,25.4,15.9,4.6852,91.097,0
2024_Britain,HUL,6,SOFT,42,0.8076923076923077,13,25.4,15.9,-0.45100000000000195,90.701,0
2024_Britain,HUL,7,SOFT,43,0.8269230769230769,6,25.4,15.9,-1.0434000000000025,89.836,0
2024_Britain,HUL,8,SOFT,44,0.8461538461538461,9,25.4,15.9,-2.403399999999999,90.392,0
2024_Britain,HUL,9,SOFT,45,0.8653846153846154,8,25.4,15.9,-5.053400000000002,90.048,0
2024_Britain,HUL,11,SOFT,47,0.9038461538461539,5,25.4,15.9,-0.2097999999999985,89.864,0
2024_Britain,ALB,7,MEDIUM,7,0.1346153846153846,11,25.4,15.9,-0.028800000000001092,92.939,0
2024_Britain,ALB,8,MEDIUM,8,0.15384615384615385,8,25.4,15.9,-0.08680000000000235,92.798,0
2024_Britain,ALB,9,MEDIUM,9,0.17307692307692307,12,25.4,15.9,-0.052199999999999136,92.933,0
2024_Britain,ALB,10,MEDIUM,10,0.19230769230769232,9,25.4,15.9,0.017400000000000658,93.073,0
2024_Britain,ALB,11,MEDIUM,11,0.21153846153846154,13,25.4,15.9,0.0117999999999995,92.981,0
2024_Britain,ALB,12,MEDIUM,12,0.23076923076923078,11,25.4,15.9,0.008400000000000319,92.567,0
2024_Britain,ALB,13,MEDIUM,13,0.25,10,25.4,15.9,-0.046200000000001754,92.769,0
2024_Britain,ALB,14,MEDIUM,14,0.2692307692307692,9,25.4,15.9,-0.032800000000000294,92.538,0
2024_Britain,ALB,15,MEDIUM,15,0.28846153846153844,6,25.4,15.9,-0.10699999999999932,92.265,0
2024_Britain,ALB,16,MEDIUM,16,0.3076923076923077,8,25.4,15.9,-0.1431999999999988,93.178,0
2024_Britain,ALB,17,MEDIUM,17,0.3269230769230769,6,25.4,15.9,0.12220000000000084,94.873,0
2024_Britain,ALB,18,MEDIUM,18,0.34615384615384615,4,25.4,15.9,0.42079999999999984,95.323,0
2024_Britain,ALB,19,MEDIUM,19,0.36538461538461536,10,25.4,15.9,0.5569999999999993,104.619,0
2024_Britain,ALB,20,MEDIUM,20,0.38461538461538464,4,25.4,15.9,2.4707999999999997,96.53,0
2024_Britain,ALB,21,MEDIUM,21,0.40384615384615385,11,25.4,15.9,0.6704000000000008,93.646,1
2024_Britain,ALB,22,MEDIUM,22,0.4230769230769231,12,25.4,15.9,-0.24540000000000078,93.086,1
2024_Britain,ALB,23,MEDIUM,23,0.4423076923076923,7,25.4,15.9,-0.44739999999999897,92.891,1
2024_Britain,ALB,26,MEDIUM,26,0.5,9,25.4,15.9,-2.345599999999999,103.771,1
2024_Britain,ALB,27,MEDIUM,27,0.5192307692307693,3,25.4,15.9,1.4482,107.754,1
2024_Britain,ALB,1,MEDIUM,39,0.75,9,25.4,15.9,2.821600000000001,117.678,0
2024_Britain,ALB,2,MEDIUM,40,0.7692307692307693,4,25.4,15.9,4.9184,90.889,0
2024_Britain,ALB,4,MEDIUM,42,0.8076923076923077,12,25.4,15.9,-0.4004000000000019,90.458,0
2024_Britain,ALB,6,MEDIUM,44,0.8461538461538461,11,25.4,15.9,-2.6626000000000003,90.74,0
2024_Britain,ALB,7,MEDIUM,45,0.8653846153846154,9,25.4,15.9,-3.402800000000002,90.406,0
2024_Britain,ALB,8,MEDIUM,46,0.8846153846153846,9,25.4,15.9,-5.454399999999998,90.234,0
2024_Britain,ALB,9,MEDIUM,47,0.9038461538461539,7,25.4,15.9,-0.13100000000000023,90.148,0
2024_Britain,ALB,10,MEDIUM,48,0.9230769230769231,4,25.4,15.9,-0.06200000000000046,90.068,0
2024_Britain,ALB,11,MEDIUM,49,0.9423076923076923,5,25.4,15.9,-0.1343999999999994,89.96,0
2024_Britain,RUS,7,MEDIUM,7,0.1346153846153846,1,25.4,15.9,0.04139999999999873,91.663,0
2024_Britain,RUS,8,MEDIUM,8,0.15384615384615385,1,25.4,15.9,0.07299999999999898,91.731,0
2024_Britain,RUS,9,MEDIUM,9,0.17307692307692307,2,25.4,15.9,-0.01360000000000241,91.621,0
2024_Britain,RUS,11,MEDIUM,11,0.21153846153846154,2,25.4,15.9,-0.0014000000000010005,91.586,0
2024_Britain,RUS,12,MEDIUM,12,0.23076923076923078,1,25.4,15.9,-0.007800000000000295,91.619,0
2024_Britain,RUS,13,MEDIUM,13,0.25,2,25.4,15.9,-0.008799999999999386,91.716,0
2024_Britain,RUS,15,MEDIUM,15,0.28846153846153844,3,25.4,15.9,-0.0030000000000001137,91.566,0
2024_Britain,RUS,16,MEDIUM,16,0.3076923076923077,1,25.4,15.9,-0.010999999999998521,91.626,0
2024_Britain,RUS,19,MEDIUM,19,0.36538461538461536,8,25.4,15.9,0.008000000000001251,104.151,0
2024_Britain,RUS,21,MEDIUM,21,0.40384615384615385,4,25.4,15.9,2.5063999999999993,92.753,0
2024_Britain,ZHO,8,SOFT,8,0.15384615384615385,15,25.4,15.9,0.18940000000000054,96.323,1
2024_Britain,ZHO,9,SOFT,9,0.17307692307692307,16,25.4,15.9,0.5671999999999997,95.322,1
2024_Britain,ZHO,10,SOFT,10,0.19230769230769232,12,25.4,15.9,0.4201999999999998,95.828,1
2024_Britain,ZHO,11,SOFT,11,0.21153846153846154,15,25.4,15.9,0.40800000000000125,95.012,1
2024_Britain,ZHO,12,SOFT,12,0.23076923076923078,15,25.4,15.9,0.10039999999999907,94.235,1
2024_Britain,ZHO,1,MEDIUM,13,0.25,17,25.4,15.9,-0.41759999999999875,115.049,1
2024_Britain,ZHO,2,MEDIUM,14,0.2692307692307692,7,25.4,15.9,3.9454000000000007,92.45,1
2024_Britain,ZHO,3,MEDIUM,15,0.28846153846153844,7,25.4,15.9,-0.6756,92.479,1
2024_Britain,ZHO,6,MEDIUM,18,0.34615384615384615,13,25.4,15.9,-0.5066000000000003,99.637,1
2024_Britain,ZHO,7,MEDIUM,19,0.36538461538461536,14,25.4,15.9,1.0804000000000002,106.313,1
2024_Britain,ZHO,2,SOFT,38,0.7307692307692307,5,25.4,15.9,-1.7472000000000008,126.729,0
2024_Britain,ZHO,3,SOFT,39,0.75,2,25.4,15.9,6.8557999999999995,92.696,0
2024_Britain,ZHO,4,SOFT,40,0.7692307692307693,11,25.4,15.9,0.04339999999999975,93.17,0
2024_Britain,ZHO,5,SOFT,41,0.7884615384615384,11,25.4,15.9,-1.2933999999999997,91.151,0
2024_Britain,ZHO,6,SOFT,42,0.8076923076923077,15,25.4,15.9,-3.0324000000000013,91.121,0
2024_Britain,ZHO,7,SOFT,43,0.8269230769230769,12,25.4,15.9,-7.121600000000001,91.014,0
2024_Britain,ZHO,8,SOFT,44,0.8461538461538461,15,25.4,15.9,-0.3364000000000004,91.378,0
2023_Hungary,PIA,9,MEDIUM,7,0.1,2,48.650000000000006,29.0,-0.1552000000000021,84.92,0
2023_Hungary,PIA,10,MEDIUM,8,0.11428571428571428,1,48.650000000000006,29.0,-0.03899999999999863,84.751,0
2023_Hungary,PIA,11,MEDIUM,9,0.12857142857142856,2,48.650000000000006,29.0,-0.026800000000000067,84.98,0
2023_Hungary,PIA,12,MEDIUM,10,0.14285714285714285,2,48.650000000000006,29.0,0.010599999999999454,84.729,0
2023_Hungary,PIA,13,MEDIUM,11,0.15714285714285714,5,48.650000000000006,29.0,-0.022399999999998955,85.086,0
2023_Hungary,PIA,14,MEDIUM,12,0.17142857142857143,7,48.650000000000006,29.0,0.03319999999999936,85.008,0
2023_Hungary,PIA,15,MEDIUM,13,0.18571428571428572,3,48.650000000000006,29.0,0.051399999999998155,84.775,0
2023_Hungary,PIA,16,MEDIUM,14,0.2,8,48.650000000000006,29.0,-0.04099999999999966,85.162,1
2023_Hungary,PIA,17,MEDIUM,15,0.21428571428571427,6,48.650000000000006,29.0,0.08660000000000138,85.013,1
2023_Hungary,PIA,18,MEDIUM,16,0.22857142857142856,6,48.650000000000006,29.0,-0.01459999999999866,85.039,1
2023_Hungary,PIA,19,MEDIUM,17,0.24285714285714285,3,48.650000000000006,29.0,0.006200000000001182,84.819,1
2023_Hungary,PIA,20,MEDIUM,18,0.2571428571428571,12,48.650000000000006,29.0,0.008799999999999386,87.253,1
2023_Hungary,PIA,2,HARD,20,0.2857142857142857,3,48.650000000000006,29.0,0.4181999999999988,84.494,0
2023_Hungary,PIA,3,HARD,21,0.3,2,48.650000000000006,29.0,-0.10380000000000109,83.972,0
2023_Hungary,PIA,4,HARD,22,0.3142857142857143,1,48.650000000000006,29.0,-0.21340000000000145,83.891,0
2023_Hungary,PIA,5,HARD,23,0.32857142857142857,2,48.650000000000006,29.0,-0.18559999999999946,84.123,0
2023_Hungary,PIA,6,HARD,24,0.34285714285714286,2,48.650000000000006,29.0,-0.6259999999999991,84.0,0
2023_Hungary,PIA,7,HARD,25,0.35714285714285715,3,48.650000000000006,29.0,-0.09879999999999996,83.93,0
2023_Hungary,PIA,8,HARD,26,0.37142857142857144,2,48.650000000000006,29.0,-0.008399999999997475,83.876,0
2023_Hungary,PIA,9,HARD,27,0.38571428571428573,3,48.650000000000006,29.0,-0.0030000000000001137,84.279,0
2023_Hungary,PIA,10,HARD,28,0.4,5,48.650000000000006,29.0,0.03119999999999834,84.539,0
2023_Hungary,PIA,11,HARD,29,0.4142857142857143,7,48.650000000000006,29.0,0.1078000000000003,84.778,0
2023_Hungary,PIA,12,HARD,30,0.42857142857142855,8,48.650000000000006,29.0,0.1695999999999998,84.473,0
2023_Hungary,PIA,14,HARD,32,0.45714285714285713,8,48.650000000000006,29.0,0.11939999999999884,84.769,0
